"visitorID","age","gender","twodrinksweek","exerciseweekly","pjam_metallica_gnr","avg_rides_per_visit","lobclaw"
2201,33,0,0,0,1,7,1
2202,43,1,0,0,1,7,1
2205,37,0,1,0,1,6,0
2213,24,1,0,1,1,10,1
2214,42,0,0,1,1,10,1
2223,30,0,1,0,1,10,0
2230,51,1,1,1,1,7,1
2236,24,1,1,1,1,6,1
2241,23,1,1,0,1,8,1
2262,36,0,1,0,1,6,1
2263,28,0,1,0,1,6,1
2276,32,0,0,1,1,7,1
2278,41,0,1,1,1,4,0
2279,27,1,1,1,1,5,1
2285,32,1,1,1,1,9,1
2288,31,0,1,1,1,9,1
2289,41,0,1,1,1,6,1
2292,30,1,1,0,1,7,1
2295,26,0,1,1,1,4,0
2298,32,1,1,0,1,7,1
2306,31,0,0,1,1,8,1
2322,35,1,1,0,1,7,1
2329,22,0,1,0,1,6,1
2330,28,0,1,1,1,10,1
2337,35,1,1,0,1,1,1
2341,30,0,0,1,1,8,1
2352,40,1,1,1,1,9,1
2361,33,0,1,1,1,6,1
2371,38,0,1,1,1,6,1
2374,36,1,1,1,1,10,1
2378,24,1,0,0,1,9,0
2379,47,1,0,0,1,8,1
2386,19,1,1,0,1,1,1
2389,50,1,1,1,1,6,1
2391,33,0,1,0,1,7,1
2393,26,1,0,1,1,3,1
2394,30,1,0,1,1,9,1
2397,32,1,1,0,1,9,1
2403,42,1,0,1,1,10,1
2412,40,0,0,0,1,7,1
2419,29,1,1,1,1,4,1
2421,36,0,1,1,1,10,1
2422,34,1,1,0,1,8,1
2431,24,1,1,0,1,4,0
2454,27,1,0,1,1,5,1
2459,40,0,0,0,1,7,1
2460,34,0,0,1,1,10,1
2462,39,1,1,0,1,6,1
2474,45,0,1,1,1,10,1
2485,34,0,1,1,1,2,1
2486,29,0,1,1,1,6,1
2495,40,1,1,0,1,5,1
2498,46,0,0,0,1,9,0
2503,42,1,0,0,1,5,1
2515,28,0,1,0,1,8,1
2523,48,1,0,0,1,8,0
2526,28,1,1,1,1,8,1
2528,37,0,0,1,1,10,0
2549,28,0,1,1,1,10,1
2557,35,0,0,1,1,9,1
2564,32,0,1,0,1,10,1
2565,31,0,1,1,1,9,1
2567,22,0,0,0,1,6,1
2569,37,1,1,1,1,8,1
2570,35,1,0,1,1,9,1
2572,43,1,1,1,1,8,0
2576,30,1,1,0,1,10,0
2577,37,1,1,0,1,6,1
2588,26,0,1,0,1,8,1
2610,45,1,1,1,1,10,1
2619,48,1,1,1,1,9,1
2620,42,0,0,1,1,5,1
2622,27,0,0,0,1,7,1
2631,25,0,0,0,1,7,1
2638,42,0,0,0,1,10,0
2648,36,0,0,1,1,7,1
2656,27,0,0,0,1,8,1
2676,47,1,1,1,1,7,1
2682,38,0,1,0,1,9,1
2683,45,0,1,0,1,9,1
2696,37,1,1,1,1,6,1
2697,61,1,0,0,1,5,1
2733,42,1,0,0,1,7,1
2738,45,0,1,1,1,9,1
2746,34,0,0,0,1,7,1
2747,29,0,1,0,1,4,1
2748,42,1,1,1,1,9,1
2749,44,1,0,1,1,4,1
2750,33,1,0,1,1,8,1
2752,30,1,0,0,1,8,1
2756,44,0,0,1,1,9,1
2772,39,0,0,0,1,6,1
2773,45,0,0,1,1,9,1
2785,31,1,0,0,1,4,1
2796,33,1,1,0,1,6,1
2800,29,0,1,0,1,8,1
2806,27,1,0,0,1,10,1
2808,27,0,1,1,1,8,1
2809,28,1,1,0,1,6,1
2810,35,0,0,1,1,7,0
2819,34,0,0,0,1,5,0
2820,44,1,1,1,1,7,0
2825,41,1,0,1,1,3,1
2831,32,1,0,0,1,8,1
2832,21,1,0,1,1,9,1
2833,20,0,1,1,1,9,1
2852,34,0,1,1,1,9,1
2857,34,0,0,1,1,8,1
2860,31,1,1,1,1,9,1
2862,24,1,0,1,1,4,1
2865,18,0,1,0,1,5,1
2875,33,1,1,0,1,6,1
2880,38,1,1,1,1,10,1
2889,39,1,1,1,1,8,1
2890,34,0,1,0,1,10,1
2909,34,1,1,1,1,5,1
2910,46,0,0,1,1,6,1
2923,60,0,1,0,1,4,0
2924,30,1,0,0,1,9,0
2925,28,0,1,1,1,4,1
2934,24,1,0,0,1,7,1
2935,36,1,0,0,1,10,1
2940,26,1,0,0,1,10,1
2957,31,0,0,0,1,7,1
2970,20,1,1,1,1,10,1
2971,52,1,0,0,1,8,1
2977,39,1,1,0,1,2,1
2979,32,1,0,1,1,5,1
2991,36,0,0,0,1,9,1
2999,35,1,1,1,1,8,1
3006,59,1,1,1,1,6,1
3014,31,0,1,1,1,10,1
3015,40,0,1,0,1,8,1
3017,37,1,1,1,1,5,1
3020,41,0,1,1,1,7,1
3024,39,0,1,1,1,7,1
3026,29,0,0,1,1,6,1
3029,37,1,1,1,1,6,1
3030,31,0,1,0,1,6,1
3036,34,0,1,1,1,7,1
3039,34,1,1,0,1,6,1
3044,35,0,1,0,1,10,1
3047,23,1,0,0,1,10,1
3048,31,1,0,0,1,4,1
3054,27,0,1,1,1,10,0
3059,39,0,1,0,1,7,1
3062,35,1,1,0,1,3,1
3065,38,0,0,0,1,9,1
3066,22,0,1,0,1,9,1
3075,45,1,1,0,1,7,0
3080,26,1,1,0,1,8,1
3088,42,1,1,1,1,7,1
3090,32,1,0,1,1,7,1
3097,38,0,0,0,1,10,0
3098,28,1,1,1,1,6,1
3104,34,0,1,0,1,8,1
3105,27,1,0,1,1,9,1
3106,35,1,0,0,1,5,1
3111,30,1,1,0,1,6,1
3112,33,1,1,1,1,6,1
3120,42,1,1,1,1,10,1
3121,36,0,1,0,1,8,1
3138,32,0,1,0,1,9,1
3142,29,1,1,1,1,10,1
3151,25,0,1,1,1,10,1
3152,40,1,1,1,1,5,1
3158,39,1,0,1,1,6,1
3159,28,0,0,1,1,9,1
3161,38,1,0,1,1,5,0
3168,33,1,0,0,1,7,1
3171,47,0,0,1,1,7,1
3172,45,1,0,0,1,6,1
3181,43,1,1,0,1,9,1
3183,39,1,1,1,1,10,1
3186,25,0,1,0,1,8,1
3188,28,0,1,0,1,8,0
3193,44,0,0,1,1,10,1
3198,41,0,0,0,1,7,1
3202,40,1,1,1,1,5,1
3206,42,1,1,0,1,8,0
3223,23,1,1,0,1,5,1
3231,27,0,1,1,1,9,1
3237,34,0,1,0,1,4,1
3240,33,0,1,0,1,8,1
3243,32,1,1,1,1,3,1
3244,36,1,1,0,1,6,1
3263,30,1,1,0,1,10,1
3272,30,0,0,0,1,4,0
3279,49,1,1,1,1,6,1
3283,27,1,0,1,1,6,1
3288,39,0,0,0,1,7,1
3289,39,0,1,0,1,7,1
3290,32,1,1,1,1,8,1
3291,29,0,1,0,1,6,1
3294,33,1,1,0,1,4,1
3299,50,0,0,1,1,4,1
3307,31,1,1,0,1,8,1
3309,36,0,1,0,1,7,1
3316,42,0,0,0,1,7,1
3326,47,1,1,0,1,2,1
3335,44,0,1,0,1,9,1
3336,24,1,0,1,1,5,1
3337,44,1,1,1,1,10,1
3343,30,0,1,1,1,8,1
3349,50,0,1,1,1,7,0
3351,33,0,1,0,1,7,1
3353,37,1,1,0,1,4,1
3355,37,0,1,1,1,9,1
3362,22,1,1,0,1,6,0
3366,48,1,1,0,1,7,1
3374,36,0,1,0,1,8,1
3375,20,1,1,0,1,7,1
3380,29,1,1,1,1,7,0
3389,36,1,0,0,1,8,1
3399,27,1,0,0,1,10,1
3406,42,1,1,1,1,10,1
3419,35,1,1,1,1,8,1
3427,24,0,1,0,1,7,1
3431,40,1,0,0,1,4,1
3432,38,1,1,1,1,5,1
3433,33,1,1,1,1,10,1
3434,29,0,0,1,1,8,1
3436,42,0,1,1,1,8,1
3437,34,1,0,1,1,5,1
3438,40,0,0,0,1,8,1
3450,30,1,1,1,1,4,1
3452,36,1,1,0,1,7,1
3457,38,1,1,0,1,2,0
3461,45,1,0,1,1,9,1
3463,32,1,1,0,1,6,1
3479,26,1,0,0,1,8,1
3481,15,0,0,0,1,6,1
3482,34,1,0,0,1,9,1
3485,33,0,1,0,1,6,1
3488,32,0,1,1,1,9,1
3504,45,0,0,1,1,7,1
3505,30,1,1,0,1,7,1
3519,47,0,1,1,1,6,1
3523,35,1,0,0,1,9,1
3525,31,1,0,0,1,5,1
3527,43,1,0,0,1,8,1
3528,23,1,1,1,1,6,1
3529,19,1,0,0,1,8,1
3531,35,0,0,0,1,8,1
3538,24,0,1,1,1,7,1
3540,37,1,1,0,1,10,1
3548,41,0,1,1,1,9,0
3549,32,0,0,1,1,1,1
3557,46,1,1,1,1,5,1
3559,38,0,0,0,1,8,1
3560,27,1,0,0,1,9,1
3564,35,0,1,0,1,10,1
3569,35,1,1,0,1,4,1
3584,35,0,1,0,1,7,1
3585,20,0,0,0,1,4,1
3591,24,1,1,1,1,9,1
3598,27,0,1,1,1,8,1
3599,35,1,0,0,1,5,1
3609,35,0,1,1,1,9,1
3614,16,1,1,1,1,9,1
3616,33,0,1,1,1,10,1
3620,30,0,1,1,1,7,1
3621,18,0,0,0,1,10,1
3622,36,0,0,1,1,9,1
3630,51,1,0,1,1,8,1
3633,30,1,1,0,1,4,1
3644,32,1,1,1,1,6,1
3649,31,1,1,1,1,4,1
3657,36,0,1,1,1,6,1
3659,39,0,0,0,1,9,0
3660,32,1,0,1,1,9,1
3664,45,1,1,0,1,5,0
3667,46,0,1,1,1,9,1
3669,33,0,1,1,1,10,1
3679,41,1,0,1,1,9,1
3685,19,0,0,0,1,3,1
3695,33,0,1,1,1,10,1
3699,44,1,1,0,1,10,0
3700,25,0,0,0,1,9,0
3701,32,1,1,0,1,10,1
3704,33,1,0,0,1,6,1
3705,48,1,1,0,1,9,1
3730,46,1,0,0,1,8,1
3749,34,0,1,0,1,4,0
3750,25,1,1,0,1,9,1
3753,21,1,0,0,1,9,1
3759,46,0,1,1,1,9,0
3761,50,1,1,1,1,10,1
3764,31,1,0,1,1,5,1
3776,38,1,1,1,1,9,1
3778,39,0,1,0,1,3,0
3784,46,0,1,0,1,5,1
3792,31,1,1,0,1,4,1
3798,28,1,0,0,1,7,1
3803,40,0,1,0,1,4,1
3804,36,0,1,0,1,6,1
3811,33,0,1,0,1,4,0
3817,47,1,1,1,1,7,1
3832,43,1,0,0,1,9,1
3848,29,0,1,0,1,8,1
3849,29,0,1,1,1,9,1
3855,40,1,1,0,1,7,1
3867,41,0,0,0,1,7,1
3881,29,1,1,1,1,2,1
3887,28,1,1,0,1,6,1
3893,32,0,0,0,1,10,1
3894,44,0,1,1,1,7,1
3897,18,0,1,0,1,7,1
3908,35,1,1,0,1,10,1
3910,30,1,1,0,1,5,1
3913,43,1,1,0,1,6,1
3916,31,1,0,1,1,6,1
3918,38,0,1,0,1,8,1
3931,50,0,1,0,1,10,1
3932,28,0,0,0,1,9,1
3960,45,0,0,0,1,4,1
3967,32,0,1,1,1,9,1
3970,35,1,0,1,1,10,1
3974,25,0,1,0,1,6,1
3979,40,1,1,0,1,6,1
3981,31,0,1,0,1,5,1
3984,34,1,0,0,1,8,1
3987,33,1,0,0,1,8,1
3994,39,1,1,0,1,5,1
4010,30,1,0,0,1,7,0
4012,35,1,1,0,1,4,1
4039,31,1,0,1,1,10,1
4042,25,1,1,1,1,9,1
4052,28,1,0,1,1,10,1
4054,26,0,1,1,1,10,1
4058,38,1,1,0,1,6,1
4061,25,1,0,1,1,8,1
4062,27,1,0,0,1,5,1
4063,32,0,0,0,1,8,1
4073,17,1,0,0,1,7,1
4075,36,0,0,0,1,9,1
4089,32,0,1,1,1,8,1
4093,35,1,0,0,1,7,0
4098,32,0,1,0,1,4,1
4099,39,0,0,1,1,7,1
4100,42,1,0,1,1,6,1
4103,25,0,1,0,1,3,1
4108,24,1,1,0,1,3,1
4117,38,1,1,0,1,9,1
4124,39,1,0,0,1,7,1
4134,33,0,1,0,1,10,1
4135,31,1,0,0,1,9,1
4148,40,1,1,1,1,10,1
4150,31,1,1,0,1,6,1
4152,45,1,1,1,1,7,1
4159,56,1,0,0,1,2,1
4162,45,1,0,1,1,3,1
4165,47,1,1,1,1,7,0
4169,25,1,0,0,1,9,1
4170,35,0,1,0,1,8,0
4175,42,1,1,1,1,6,1
4178,18,1,1,0,1,7,1
4183,31,0,0,1,1,8,1
4196,41,0,0,1,1,4,1
4211,23,0,0,1,1,9,1
4213,32,1,0,1,1,7,1
4214,26,0,1,0,1,9,0
4226,38,0,0,0,1,10,1
4227,41,1,1,0,1,8,1
4228,38,1,1,0,1,5,1
4234,36,0,1,0,1,7,1
4238,29,1,1,1,1,5,1
4239,33,1,1,1,1,7,1
4243,38,1,1,0,1,3,1
4256,47,1,1,1,1,5,1
4258,22,0,0,0,1,8,1
4274,29,1,1,0,1,7,1
4282,43,0,1,0,1,7,1
4283,42,1,0,0,1,7,1
4286,37,1,0,1,1,6,1
4287,36,0,1,1,1,8,1
4298,45,1,0,1,1,5,1
4302,19,0,1,0,1,6,1
4306,37,1,1,0,1,9,1
4308,31,0,1,1,1,5,1
4319,31,0,0,0,1,9,1
4347,43,1,1,1,1,3,1
4372,52,1,1,0,1,9,1
4379,35,1,1,0,1,7,1
4380,21,1,1,1,1,8,1
4384,45,1,0,1,1,6,1
4388,32,1,0,0,1,10,1
4393,25,0,1,0,1,7,0
4402,39,1,1,0,1,7,1
4407,55,0,0,1,1,10,1
4408,26,0,1,1,1,7,1
4410,26,1,1,1,1,8,1
4420,40,1,0,0,1,9,1
4422,32,0,1,1,1,8,1
4433,45,0,1,0,1,3,1
4441,31,0,0,1,1,6,1
4444,29,1,1,0,1,4,1
4445,32,0,0,0,1,10,1
4460,36,0,1,0,1,8,1
4463,38,1,1,0,1,1,1
4476,28,0,0,1,1,4,1
4491,33,0,1,1,1,9,1
4494,27,1,1,1,1,4,1
4495,42,0,1,1,1,7,1
4496,29,0,0,0,1,7,1
4506,25,1,1,0,1,6,1
4510,32,0,0,0,1,9,1
4513,31,0,1,0,1,5,1
4516,39,1,0,0,1,10,1
4524,42,1,0,0,1,10,1
4533,46,1,1,1,1,5,1
4539,25,1,1,1,1,5,1
4541,36,0,1,1,1,7,1
4543,33,0,0,1,1,7,0
4557,45,1,1,1,1,10,1
4574,46,1,1,1,1,9,1
4581,28,0,1,1,1,8,1
4584,32,0,1,0,1,10,1
4591,33,0,0,1,1,7,1
4597,47,0,1,1,1,10,1
4602,52,1,1,0,1,10,1
4609,27,0,1,1,1,7,1
4621,42,1,0,0,1,7,1
4623,41,1,1,1,1,8,1
4635,34,0,1,1,1,7,1
4638,43,1,1,1,1,8,1
4639,27,0,1,1,1,3,1
4641,32,0,1,1,1,3,1
4648,30,1,1,0,1,5,1
4654,42,1,0,0,1,3,1
4656,32,0,1,1,1,9,1
4660,35,1,1,0,1,8,1
4661,15,1,1,0,1,10,1
4663,37,0,1,1,1,7,1
4672,40,1,0,1,1,7,1
4685,40,1,0,0,1,4,1
4693,49,0,1,0,1,7,1
4695,30,1,0,0,1,7,1
4704,36,1,0,0,1,8,1
4709,47,1,0,0,1,7,1
4712,37,0,0,0,1,10,1
4720,31,1,1,0,1,4,1
4722,25,0,1,1,1,4,1
4738,31,1,1,1,1,8,1
4745,29,0,1,1,1,9,1
4754,24,0,1,0,1,9,1
4765,34,0,1,1,1,3,1
4770,38,1,1,1,1,6,0
4789,47,0,1,0,1,7,1
4793,33,0,1,0,1,7,1
4801,46,1,1,0,1,6,1
4802,30,0,1,1,1,9,1
4805,42,1,1,1,1,8,1
4829,37,1,1,0,1,6,1
4837,41,0,1,1,1,10,1
4841,38,0,0,0,1,7,1
4846,29,1,0,1,1,7,1
4851,36,0,0,0,1,9,0
4855,39,1,1,0,1,10,1
4858,19,0,1,1,1,6,1
4859,43,0,1,1,1,7,1
4866,38,0,1,1,1,1,1
4872,50,1,1,1,1,6,1
4879,45,0,0,0,1,7,1
4882,24,1,1,0,1,7,0
4883,33,1,1,0,1,7,1
4888,39,1,1,1,1,8,1
4892,21,0,0,0,1,10,1
4898,22,0,0,0,1,6,1
4902,23,0,0,1,1,4,0
4903,31,0,0,0,1,6,1
4905,41,0,1,0,1,8,1
4909,32,0,1,0,1,1,1
4912,44,1,0,0,1,7,0
4926,34,1,1,1,1,7,1
4929,35,0,0,1,1,4,1
4935,39,1,1,0,1,6,1
4940,37,1,1,0,1,7,1
4943,32,0,1,0,1,9,1
4944,21,1,0,0,1,5,1
4946,32,1,1,0,1,4,1
4958,38,1,0,0,1,9,1
4966,37,0,0,1,1,7,1
4970,28,1,1,0,1,7,1
4975,43,0,1,1,1,9,1
4983,29,1,1,0,1,6,1
4998,35,1,1,0,1,7,1
4999,40,0,1,0,1,8,1
5001,39,1,0,0,1,10,1
5003,26,0,0,1,1,5,1
5007,36,0,1,0,1,10,0
5013,38,0,1,0,1,8,1
5016,30,0,0,0,1,5,1
5020,31,0,0,0,1,8,1
5026,37,1,1,1,1,7,1
5031,27,0,1,0,1,10,1
5032,35,1,0,1,1,9,1
5035,39,0,1,0,1,6,1
5046,23,0,1,1,1,6,1
5047,45,0,1,1,1,7,1
5054,39,1,1,0,1,5,1
5060,44,1,1,1,1,8,1
5063,35,1,1,1,1,10,1
5067,39,0,1,0,1,9,0
5068,33,1,0,1,1,6,1
5076,34,1,1,1,1,10,1
5079,38,1,0,0,1,10,1
5083,39,0,1,1,1,4,1
5088,48,1,0,1,1,6,1
5090,28,1,1,1,1,7,1
5091,37,1,1,0,1,10,1
5106,38,0,1,0,1,9,1
5116,38,0,1,0,1,1,1
5122,37,0,1,1,1,4,1
5124,38,0,1,0,1,8,1
5133,27,1,1,1,1,10,1
5134,27,1,1,0,1,10,1
5143,44,1,1,0,1,10,1
5152,39,1,1,0,1,8,1
5153,21,0,0,1,1,9,1
5164,34,0,1,0,1,8,1
5169,48,1,1,1,1,9,1
5170,36,0,1,0,1,8,1
5173,15,0,1,0,1,9,1
5184,38,1,1,1,1,5,1
5195,37,0,0,0,1,6,1
5196,22,1,1,1,1,2,0
5197,32,0,1,1,1,7,1
5205,19,1,1,1,1,4,1
5206,30,1,1,0,1,6,1
5211,35,1,0,1,1,5,1
5219,35,1,0,0,1,7,1
5221,37,0,1,0,1,10,1
5230,37,0,1,1,1,9,1
5233,29,0,0,0,1,6,1
5241,45,1,0,0,1,2,1
5244,32,1,1,0,1,8,1
5258,42,0,1,1,1,6,1
5260,30,1,1,1,1,8,1
5262,37,1,1,0,1,9,0
5265,41,0,0,1,1,4,1
5266,41,0,0,0,1,9,0
5281,40,0,1,0,1,7,1
5285,29,1,0,0,1,9,1
5287,54,0,0,0,1,3,0
5301,43,0,1,1,1,10,1
5308,27,1,1,1,1,8,1
5310,33,1,1,0,1,10,1
5324,31,1,1,1,1,9,1
5333,43,0,0,0,1,5,1
5335,42,0,1,1,1,6,1
5339,41,0,1,0,1,3,1
5347,29,0,1,1,1,8,1
5348,37,1,1,1,1,6,1
5355,42,0,1,0,1,5,1
5362,28,0,1,1,1,5,1
5374,38,0,1,0,1,9,1
5393,30,0,0,1,1,7,0
5401,40,1,1,1,1,5,1
5402,34,1,0,1,1,2,1
5404,22,1,0,1,1,9,1
5420,32,0,1,0,1,7,1
5430,16,1,0,1,1,7,1
5432,44,1,1,0,1,7,1
5433,31,1,0,0,1,10,1
5438,29,1,1,1,1,8,1
5459,37,0,0,1,1,6,0
5462,36,1,1,1,1,8,1
5469,44,1,0,1,1,10,1
5472,48,0,0,0,1,7,0
5473,42,0,0,1,1,4,1
5474,22,1,0,0,1,5,1
5481,33,1,1,1,1,8,1
5482,39,1,0,1,1,9,1
5484,35,1,0,0,1,9,1
5489,40,1,0,0,1,9,1
5497,24,0,0,0,1,7,1
5500,28,1,0,1,1,8,1
5501,38,1,1,1,1,4,1
5503,30,0,1,1,1,6,1
5535,31,1,1,1,1,9,1
5545,39,1,0,0,1,5,1
5548,31,1,0,0,1,8,1
5552,44,0,1,0,1,4,1
5567,52,1,1,0,1,10,1
5571,17,0,1,0,1,8,1
5573,42,1,1,1,1,3,1
5584,38,0,1,1,1,10,1
5586,37,1,1,0,1,4,1
5596,23,0,1,1,1,2,1
5602,20,0,1,0,1,2,1
5604,34,1,1,0,1,6,1
5612,33,1,0,1,1,8,1
5614,47,1,0,1,1,7,1
5627,35,1,1,1,1,6,1
5637,24,0,0,0,1,10,1
5638,34,0,1,1,1,10,1
5639,32,0,1,1,1,10,1
5644,35,0,1,0,1,9,1
5654,29,0,1,0,1,10,1
5656,34,1,1,0,1,9,1
5662,48,0,1,0,1,9,1
5671,34,1,0,0,1,6,1
5680,38,1,0,0,1,8,1
5686,27,0,0,1,1,4,1
5688,33,0,0,0,1,7,1
5695,46,1,0,1,1,7,1
5711,35,0,1,1,1,3,1
5716,37,1,0,0,1,7,1
5722,25,1,1,1,1,10,1
5733,37,0,1,0,1,9,1
5735,37,0,0,0,1,9,1
5736,34,0,1,1,1,6,1
5747,42,1,1,0,1,9,1
5748,46,0,0,1,1,9,1
5749,44,1,1,0,1,10,1
5755,30,0,0,0,1,9,1
5760,48,1,1,1,1,4,1
5763,27,0,1,0,1,10,1
5764,42,0,1,1,1,9,1
5780,37,1,1,0,1,2,1
5787,37,0,0,1,1,10,1
5789,36,0,0,0,1,6,1
5800,46,0,1,0,1,3,1
5805,37,0,1,1,1,10,1
5809,35,1,1,1,1,7,1
5811,36,0,0,1,1,8,0
5821,48,0,1,1,1,8,1
5824,53,0,1,0,1,10,1
5833,40,1,1,0,1,9,0
5834,38,1,0,0,1,8,1
5837,26,0,1,0,1,9,1
5845,27,0,1,1,1,8,1
5855,41,1,1,1,1,2,1
5856,34,0,1,0,1,10,0
5865,31,1,1,1,1,10,1
5867,27,0,1,0,1,5,1
5868,41,0,1,1,1,9,1
5898,46,0,0,1,1,9,1
5918,40,1,1,1,1,9,1
5920,21,0,1,1,1,3,1
5929,31,1,1,0,1,6,1
5940,39,1,1,0,1,8,1
5941,53,1,1,0,1,9,1
5949,44,1,1,0,1,10,1
5952,24,0,0,0,1,10,1
5968,37,0,0,0,1,9,1
5972,37,1,0,0,1,2,1
5989,40,0,1,0,1,9,1
5994,27,0,0,0,1,3,1
6010,26,0,1,1,1,6,1
6013,33,1,0,0,1,9,1
6016,33,0,1,1,1,3,0
6017,31,1,0,1,1,6,1
6025,16,0,1,0,1,4,0
6026,36,0,1,0,1,7,1
6027,34,0,1,0,1,9,1
6029,29,0,1,0,1,7,1
6035,36,1,1,1,1,3,0
6043,37,0,1,1,1,8,1
6044,28,0,0,0,1,1,1
6045,33,0,1,0,1,1,1
6051,47,1,1,1,1,10,1
6056,45,0,1,1,1,4,1
6057,33,1,1,1,1,4,1
6061,44,1,1,0,1,6,1
6068,41,0,1,0,1,2,1
6071,31,0,1,0,1,9,1
6073,30,0,1,0,1,7,1
6088,32,1,1,1,1,8,1
6103,52,0,0,1,1,1,1
6105,23,1,1,0,1,9,1
6107,47,0,0,0,1,3,1
6123,49,1,0,1,1,8,1
6136,26,0,1,0,1,10,1
6141,26,1,0,0,1,9,1
6142,33,1,1,0,1,6,1
6144,25,1,1,1,1,6,1
6146,39,0,1,0,1,7,1
6147,46,1,0,1,1,10,1
6149,32,0,0,0,1,7,1
6162,41,0,1,0,1,8,1
6177,44,0,1,0,1,8,1
6188,41,0,1,1,1,8,1
6189,43,0,1,1,1,4,1
6190,26,0,1,0,1,5,1
6200,45,0,1,0,1,6,1
6204,33,0,0,0,1,9,1
6205,30,1,1,0,1,8,1
6206,43,0,0,0,1,4,1
6208,49,1,1,0,1,10,1
6209,39,1,0,1,1,7,1
6212,42,0,1,0,1,8,1
6223,35,1,0,1,1,5,1
6231,45,0,1,0,1,8,1
6238,34,1,1,0,1,6,1
6245,26,1,0,0,1,7,1
6246,29,1,0,1,1,8,1
6250,34,0,1,0,1,5,1
6258,42,0,1,0,1,4,1
6279,35,1,0,1,1,9,1
6286,36,0,1,0,1,8,1
6290,35,1,1,0,1,8,1
6302,40,1,0,0,1,7,1
6303,39,1,0,0,1,6,0
6308,28,1,1,0,1,8,1
6320,39,0,1,0,1,5,1
6321,33,0,1,0,1,4,1
6338,35,0,0,1,1,9,1
6342,33,0,1,0,1,6,1
6350,32,1,1,1,1,6,1
6357,35,0,1,1,1,10,1
6363,31,1,0,1,1,10,1
6364,16,1,1,1,1,8,1
6369,32,0,0,0,1,5,1
6371,49,1,1,1,1,7,1
6374,31,1,1,1,1,3,1
6375,37,1,0,0,1,6,1
6383,32,1,1,0,1,10,1
6397,45,0,0,0,1,8,1
6401,23,0,0,0,1,4,1
6407,45,0,0,0,1,7,1
6425,37,0,1,1,1,9,1
6437,38,0,1,1,1,10,0
6440,43,0,0,0,1,7,1
6442,37,1,1,0,1,7,1
6445,37,0,1,0,1,8,1
6446,32,1,0,0,1,5,1
6447,42,1,1,0,1,6,1
6449,26,1,1,1,1,3,1
6452,41,1,1,0,1,5,1
6453,37,0,1,1,1,10,0
6460,25,1,1,1,1,8,1
6464,36,0,1,1,1,6,1
6466,31,0,1,1,1,1,1
6469,20,1,1,1,1,6,1
6481,34,1,1,0,1,8,1
6483,42,1,0,0,1,10,1
6493,28,0,1,0,1,7,1
6497,26,0,1,1,1,10,1
6506,36,0,1,0,1,3,1
6507,38,0,0,1,1,2,1
6509,34,1,0,1,1,8,1
6524,21,1,1,1,1,6,1
6525,31,1,0,1,1,5,1
6539,36,1,1,1,1,10,0
6541,31,1,0,0,1,9,1
6542,44,0,0,0,1,9,1
6546,35,0,1,0,1,8,1
6547,27,0,0,0,1,1,1
6554,34,0,1,1,1,6,1
6569,41,1,1,0,1,8,1
6570,30,0,1,0,1,8,0
6573,48,1,0,0,1,3,0
6594,54,0,1,1,1,10,1
6595,27,1,0,0,1,4,1
6616,40,1,1,0,1,6,1
6617,31,0,1,0,1,8,1
6618,41,0,0,0,1,8,1
6619,38,1,1,1,1,10,1
6623,32,1,0,0,1,4,1
6624,28,1,1,1,1,4,1
6626,37,1,1,0,1,3,1
6627,38,0,0,1,1,7,1
6634,44,0,0,0,1,3,1
6636,41,1,1,0,1,6,1
6639,28,1,0,0,1,5,1
6650,51,1,1,1,1,4,1
6653,40,1,1,1,1,8,1
6661,25,0,0,0,1,10,1
6663,48,1,1,0,1,2,1
6683,41,0,0,1,1,10,1
6688,49,0,1,1,1,6,1
6692,38,0,1,0,1,7,1
6701,42,0,1,0,1,8,1
6704,23,1,0,0,1,5,1
6709,35,0,0,0,1,4,1
6714,36,0,1,0,1,5,1
6717,42,1,1,1,1,7,1
6719,34,0,0,1,1,9,1
6720,44,1,0,1,1,5,1
6725,39,0,1,1,1,10,1
6731,39,0,1,1,1,4,0
6733,21,1,0,1,1,6,1
6735,29,1,1,1,1,5,1
6736,36,1,1,1,1,8,1
6741,32,1,1,1,1,8,1
6744,39,1,1,1,1,7,1
6747,37,0,0,0,1,9,1
6750,29,0,0,1,1,9,1
6762,46,1,0,0,1,4,1
6771,28,1,1,0,1,7,1
6776,30,0,1,1,1,7,1
6790,39,1,1,0,1,1,1
6794,37,1,0,0,1,10,0
6798,43,1,1,1,1,3,1
6805,38,0,1,0,1,1,1
6806,39,0,1,1,1,5,1
6812,48,1,0,0,1,8,1
6815,33,0,0,1,1,9,1
6829,37,0,1,1,1,7,0
6836,42,0,1,0,1,4,1
6837,56,0,0,0,1,8,1
6841,30,1,1,1,1,8,1
6849,47,1,1,1,1,5,1
6851,39,0,1,1,1,5,1
6861,29,1,0,0,1,9,1
6865,34,0,1,1,1,6,1
6868,21,1,1,1,1,7,1
6870,30,0,1,0,1,9,1
6872,45,0,0,0,1,9,1
6876,32,1,1,0,1,10,1
6882,51,0,1,1,1,8,1
6888,44,0,1,1,1,7,1
6894,23,1,0,0,1,6,1
6912,33,0,0,1,1,9,0
6914,50,1,1,1,1,6,1
6916,33,1,1,0,1,6,1
6919,27,1,0,0,1,8,1
6922,41,1,0,0,1,3,1
