"bundleID","live_science","live_nature","live_magic","dance_troupes","sing_styles","comedy_styles","show_length","avg_rating"
629,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Wiggles","Open Mic","20",7.8911367964045
630,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Wiggles","Open Mic","30",1.811533629215
631,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Improv","10",1.98953804899523
632,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Improv","20",5.30507150923497
633,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Improv","30",3.44954185690965
634,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Slapstick","10",1.40717362529158
635,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Slapstick","20",4.1109771813081
636,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Slapstick","30",4.65531569018914
637,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Open Mic","10",6.57489963073775
638,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Open Mic","20",2.79782089677927
639,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Italian Opera","Open Mic","30",4.13044208915842
640,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Improv","10",3.42238586856896
641,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Improv","20",3.50451237808644
642,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Improv","30",7.43337285786377
643,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Slapstick","10",4.68372252120535
644,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Slapstick","20",3.35380494172471
645,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Slapstick","30",3.50514114608795
646,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Open Mic","10",3.17875637169775
647,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Open Mic","20",3.49782623671313
648,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Hip-Hop Fusion","Open Mic","Open Mic","30",6.88723040146609
649,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Improv","10",4.15104762346873
650,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Improv","20",5.10992074828678
651,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Improv","30",5.40570288970881
652,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Slapstick","10",4.93983597077229
653,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Slapstick","20",5.1429186991275
654,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Slapstick","30",3.76556419723705
655,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Open Mic","10",5.64912508889038
656,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Open Mic","20",6.51916162804253
657,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Beatles","Open Mic","30",3.52306598005021
658,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Improv","10",4.69447416187141
659,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Improv","20",5.8400315780991
660,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Improv","30",7.41154023003951
661,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Slapstick","10",4.87572583681668
662,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Slapstick","20",6.5922302024098
663,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Slapstick","30",3.80399722109265
664,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Open Mic","10",3.77642687271881
665,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Open Mic","20",4.14279504300855
666,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Wiggles","Open Mic","30",2.03972374257295
667,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Improv","10",2.13333556913185
668,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Improv","20",6.72016384773655
669,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Improv","30",3.18421143713278
670,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Slapstick","10",1.16865243257414
671,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Slapstick","20",6.29872406276363
672,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Slapstick","30",3.7421390029367
673,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Open Mic","10",1.46451196891848
674,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Open Mic","20",4.54515123279481
675,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Italian Opera","Open Mic","30",1.91967618646343
676,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Improv","10",2.61415882012589
677,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Improv","20",2.39941383790869
678,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Improv","30",4.24805257968773
679,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Slapstick","10",4.67897025563931
680,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Slapstick","20",3.49579060129953
681,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Slapstick","30",3.73621909781261
682,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Open Mic","10",0.121503825252115
683,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Open Mic","20",2.96521927422796
684,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Salsa Vida","Open Mic","Open Mic","30",3.53066659757548
685,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Improv","10",2.63316340639861
686,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Improv","20",3.31007907991665
687,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Improv","30",2.466247146222
688,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Slapstick","10",1.94795022783184
689,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Slapstick","20",4.45989251790775
690,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Slapstick","30",3.75167701409331
691,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Open Mic","10",1.49566640542839
692,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Open Mic","20",6.29353459761729
693,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Beatles","Open Mic","30",5.65866375699128
694,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Improv","10",3.793175497613
695,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Improv","20",5.06233158834622
696,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Improv","30",4.62456238980663
697,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Slapstick","10",4.21329471831552
698,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Slapstick","20",4.48302053230987
699,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Slapstick","30",1.87679621636273
700,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Open Mic","10",2.73355497467197
701,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Open Mic","20",7.18246644118213
702,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Wiggles","Open Mic","30",3.61370390788347
703,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Improv","10",3.56486482901477
704,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Improv","20",6.78174821385654
705,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Improv","30",2.03528756495439
706,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Slapstick","10",7.55261020716334
707,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Slapstick","20",6.239423574026
708,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Slapstick","30",5.71320484181417
709,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Open Mic","10",3.87250152161773
710,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Open Mic","20",2.96547310157495
711,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Italian Opera","Open Mic","30",4.38646528965061
712,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Open Mic","Improv","10",4.69072522388162
713,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Open Mic","Improv","20",2.95590212117611
714,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Open Mic","Improv","30",0.296252301642995
715,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Open Mic","Slapstick","10",1.76939906468819
716,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Open Mic","Slapstick","20",2.42381172754047
717,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Open Mic","Slapstick","30",2.90626643180986
718,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Open Mic","Open Mic","10",4.94948788301619
719,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Open Mic","Open Mic","20",0.254150586764232
720,"Liquid Air Show","Fun With Vipers and Cobras","Card Tricks","Celtic Folk Dance","Open Mic","Open Mic","30",2.89414157682386
721,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Beatles","Improv","10",5.72643326911085
722,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Beatles","Improv","20",5.38167604053925
723,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Beatles","Improv","30",5.69640438331138
724,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Beatles","Slapstick","10",7.26216368550383
725,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Beatles","Slapstick","20",1.23774391232491
726,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Beatles","Slapstick","30",2.65077835133944
727,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Beatles","Open Mic","10",3.12318892005821
728,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Beatles","Open Mic","20",2.4065292542696
729,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Beatles","Open Mic","30",6.22420005750586
730,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Wiggles","Improv","10",4.09505145509269
731,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Wiggles","Improv","20",2.07583218425225
732,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Wiggles","Improv","30",4.4367168807825
733,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Wiggles","Slapstick","10",4.57566792562067
734,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Wiggles","Slapstick","20",8.23315566091368
735,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Wiggles","Slapstick","30",1.59876760196299
736,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Wiggles","Open Mic","10",5.77438700636044
737,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Wiggles","Open Mic","20",3.31725529436167
738,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Wiggles","Open Mic","30",4.54455767875102
739,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Italian Opera","Improv","10",7.14706327078456
740,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Italian Opera","Improv","20",2.44861455392266
741,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Italian Opera","Improv","30",4.47027645847367
742,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Italian Opera","Slapstick","10",4.08650920373119
743,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Italian Opera","Slapstick","20",1.10122404601533
744,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Italian Opera","Slapstick","30",3.41404606970178
745,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Italian Opera","Open Mic","10",1.17730778012689
746,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Italian Opera","Open Mic","20",2.45884998683058
747,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Italian Opera","Open Mic","30",1.41036595614658
748,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Open Mic","Improv","10",3.89451724339322
749,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Open Mic","Improv","20",3.82753934805521
750,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Open Mic","Improv","30",2.44567311322017
751,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Open Mic","Slapstick","10",0.57864448106039
752,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Open Mic","Slapstick","20",3.01000208530092
753,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Open Mic","Slapstick","30",1.05267904595529
754,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Open Mic","Open Mic","10",3.01717562890582
755,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Open Mic","Open Mic","20",4.095322351018
756,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Atlanta Ballet","Open Mic","Open Mic","30",6.30676908374152
757,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Hip-Hop Fusion","Beatles","Improv","10",2.46217133216913
758,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Hip-Hop Fusion","Beatles","Improv","20",3.48884140806468
759,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Hip-Hop Fusion","Beatles","Improv","30",2.01857783781823
760,"Liquid Air Show","Fun With Vipers and Cobras","Mind Reader","Hip-Hop Fusion","Beatles","Slapstick","10",2.91001003855475
